Wall time,Step,Value
1711026054.3417037,1,0.1454000025987625
1711026094.0837078,2,0.19300000369548798
1711026134.626704,3,0.24120000004768372
1711026174.3247144,4,0.2312999963760376
1711026214.1097054,5,0.2689000070095062
1711026253.597715,6,0.31779998540878296
1711026293.4687145,7,0.3188000023365021
1711026333.7397149,8,0.37599998712539673
1711026373.1317039,9,0.3643999993801117
1711026412.753721,10,0.41519999504089355
1711026452.305721,11,0.4203000068664551
1711026492.3857036,12,0.4763000011444092
1711026532.0797212,13,0.5092999935150146
1711026571.6377146,14,0.5342000126838684
1711026612.1707213,15,0.5670999884605408
1711026651.8527038,16,0.5982999801635742
1711026691.5117152,17,0.6013000011444092
1711026731.362706,18,0.6281999945640564
1711026771.1797037,19,0.652999997138977
1711026810.9707212,20,0.6410999894142151
1711026850.5107079,21,0.7021999955177307
1711026890.5907037,22,0.7174000144004822
1711026929.9957206,23,0.6895999908447266
1711026969.2827055,24,0.7310000061988831
1711027008.5677207,25,0.7300999760627747
1711027048.3487215,26,0.7172999978065491
1711027087.7367153,27,0.7450000047683716
1711027127.4527035,28,0.7569000124931335
1711027166.933721,29,0.7835000157356262
1711027206.3087034,30,0.7833999991416931
1711027245.7357216,31,0.7883999943733215
1711027285.625708,32,0.7705000042915344
1711027325.969706,33,0.8001000285148621
1711027365.8197212,34,0.8011000156402588
1711027406.1287124,35,0.8234999775886536
1711027445.6357129,36,0.8300999999046326
1711027485.3147058,37,0.8313999772071838
1711027524.628721,38,0.829200029373169
1711027564.0437148,39,0.8424999713897705
1711027603.8137205,40,0.8330000042915344
1711027643.482721,41,0.8241000175476074
1711027683.2817147,42,0.8525999784469604
1711027723.3727057,43,0.8623999953269958
1711027762.886715,44,0.864300012588501
1711027802.938715,45,0.8754000067710876
1711027842.8407078,46,0.8436999917030334
1711027882.7867143,47,0.8464000225067139
1711027922.3477058,48,0.8690999746322632
1711027961.8717055,49,0.8770999908447266
1711028001.8567061,50,0.8924999833106995
1711028042.014721,51,0.901199996471405
1711028081.633708,52,0.9014000296592712
1711028121.2007084,53,0.8996999859809875
1711028160.629708,54,0.9129999876022339
1711028200.2527087,55,0.9215999841690063
1711028240.271721,56,0.904699981212616
1711028279.7567213,57,0.9110999703407288
1711028319.0607061,58,0.9194999933242798
1711028358.4717038,59,0.9085999727249146
1711028397.8997056,60,0.9020000100135803
1711028437.5187058,61,0.9186999797821045
1711028477.059715,62,0.9139000177383423
1711028517.0097063,63,0.9348000288009644
1711028556.784715,64,0.9348000288009644
1711028596.2237055,65,0.9291999936103821
1711028636.2777147,66,0.9208999872207642
1711028676.2847211,67,0.9474999904632568
1711028715.6917078,68,0.946399986743927
1711028755.008721,69,0.9587000012397766
1711028794.900715,70,0.9368000030517578
1711028834.3777082,71,0.9577999711036682
1711028874.6367211,72,0.9513999819755554
1711028914.4827056,73,0.9527000188827515
1711028954.018712,74,0.9423999786376953
1711028993.5167036,75,0.9549000263214111
1711029033.5607202,76,0.9646999835968018
1711029072.7507148,77,0.9556000232696533
1711029112.2437215,78,0.9585999846458435
1711029151.6977057,79,0.9621000289916992
1711029191.6027148,80,0.9571999907493591
1711029231.2937033,81,0.9674999713897705
1711029270.5597212,82,0.9639999866485596
1711029310.5167036,83,0.9652000069618225
1711029349.9657147,84,0.9711999893188477
1711029389.6047122,85,0.9747999906539917
1711029429.3927054,86,0.967199981212616
1711029469.106708,87,0.9729999899864197
1711029509.4687142,88,0.9700999855995178
1711029549.1677148,89,0.9672999978065491
1711029589.120721,90,0.9743000268936157
1711029628.925706,91,0.9646999835968018
1711029668.7567058,92,0.965399980545044
1711029708.6137059,93,0.9674999713897705
1711029748.498704,94,0.9656999707221985
1711029788.126721,95,0.9663000106811523
1711029827.7797215,96,0.9732000231742859
1711029867.524706,97,0.9763000011444092
1711029906.9317214,98,0.9682999849319458
1711029946.6177034,99,0.9672999978065491
1711029986.1997035,100,0.9685999751091003
